g0,L2norm
0.40281558126,7.616148682
0.40307888554,7.620664026
0.40334017734,7.625151309
0.40359944208,7.6296101278
0.40385666507,7.6340400768
0.40411183147,7.6384407481
0.40436492635,7.6428117317
0.4046159346,7.6471526152
0.40486484104,7.6514629841
0.4051116303,7.6557424215
0.40535628693,7.6599905082
0.4055987953,7.6642068228
0.40583913968,7.6683909417
0.40607730418,7.6725424387
0.40631327279,7.6766608858
0.40654702935,7.6807458522
0.40677855756,7.6847969052
0.407007841,7.6888136097
0.40723486307,7.6927955282
0.40745960707,7.6967422209
0.40768205612,7.700653246
0.40790219321,7.704528159
0.40812000119,7.7083665134
0.40833546276,7.7121678603
0.40854856047,7.7159317487
0.40875927673,7.7196577252
0.40896759379,7.7233453341
0.40917349376,7.7269941178
0.40937695861,7.730603616
0.40957797016,7.7341733668
0.40977651008,7.7377029059
0.4099725599,7.7411917668
0.41016610099,7.7446394811
0.41035711462,7.7480455785
0.41054558187,7.7514095866
0.41073148371,7.7547310313
0.41091480097,7.7580094364
0.41109551435,7.7612443245
0.41127360443,7.764435216
0.41144905165,7.7675816303
0.41162183633,7.770683085
0.41179193869,7.7737390967
0.41195933884,7.7767491807
0.41212401677,7.7797128514
0.4122859524,7.7826296223
0.41244512555,7.7854990063
0.41260151596,7.7883205158
0.4127551033,7.7910936628
0.41290586719,7.7938179595
0.41305378718,7.7964929181
0.41319884282,7.7991180514
0.41334101358,7.8016928727
0.41348027898,7.8042168963
0.41361661849,7.8066896381
0.41375001162,7.8091106153
0.41388043791,7.8114793472
0.41400787696,7.8137953552
0.41413230842,7.8160581637
0.41425371202,7.8182673
0.41437206762,7.8204222947
0.41448735519,7.8225226828
0.41459955483,7.8245680032
0.41470864685,7.8265577999
0.41481461171,7.828491622
0.4149174301,7.8303690246
0.41501708296,7.8321895691
0.41511355147,7.8339528234
0.41520681712,7.8356583633
0.4152968617,7.8373057722
0.41538366736,7.8388946419
0.41546721659,7.8404245735
0.41554749231,7.8418951776
0.41562447783,7.843306075
0.41569815695,7.8446568971
0.41576851392,7.8459472871
0.41583553351,7.8471768996
0.41589920102,7.8483454021
0.4159595023,7.849452475
0.41601642383,7.8504978124
0.41602939497,7.850736064
0.4160821193,7.8517046582
0.41613143584,7.8526108848
0.41617733312,7.8534544858
0.41621980037,7.8542352189
0.41625882754,7.8549528581
0.41629440533,7.8556071945
0.41632652518,7.856198036
0.41635517933,7.8567252084
0.4163803608,7.8571885552
0.41640206344,7.8575879382
0.4164202819,7.8579232381
0.41643501169,7.858194354
0.41644624917,7.8584012043
0.41645399155,7.8585437265
0.41645823689,7.8586218775
0.41645912765,7.8586382757
0.4164591276,7.8586382745
0.41645736981,7.8586059157
0.41645211415,7.8585091667
0.41644336192,7.8583480569
0.4164311153,7.8581226352
0.41641537733,7.8578329694
0.41639615191,7.8574791468
0.41637344377,7.8570612736
0.41634725848,7.8565794748
0.41631760245,7.8560338936
0.41628448289,7.8554246919
0.41624790777,7.8547520489
0.41620788589,7.8540161617
0.41616442675,7.8532172442
0.41611754063,7.8523555272
0.41606723848,7.8514312574
0.41602939474,7.8507360598
0.41597327473,7.8497053713
0.41591377184,7.8486128769
0.41585089947,7.8474588793
0.41578467163,7.8462436949
0.41571510287,7.8449676532
0.41564220832,7.8436310965
0.41556600358,7.8422343791
0.41548650479,7.8407778668
0.41540372849,7.8392619364
0.41531769168,7.8376869748
0.41522841178,7.8360533788
0.41513590655,7.8343615545
0.41504019413,7.8326119164
0.41494129295,7.8308048871
0.41483922175,7.8289408969
0.41473399956,7.8270203827
0.41462564563,7.8250437883
0.41451417942,7.8230115629
0.41439962062,7.8209241615
0.41428198906,7.8187820439
0.41416130475,7.8165856744
0.41403758781,7.8143355214
0.41391085848,7.8120320566
0.41378113708,7.8096757553
0.413648444,7.8072670952
0.41351279971,7.8048065565
0.41337422468,7.8022946216
0.41323273943,7.7997317744
0.41308836446,7.7971185003
0.41294112027,7.7944552856
0.41279102736,7.7917426174
0.41263810616,7.7889809835
0.41248237707,7.7861708718
0.41232386044,7.7833127701
0.41216257654,7.7804071662
0.41199854558,7.7774545473
0.41183178765,7.7744554
0.41166232279,7.7714102102
0.41149017091,7.7683194629
0.41131535183,7.7651836417
0.41113788524,7.7620032293
0.41095779073,7.7587787068
0.41077508776,7.7555105539
0.41058979565,7.7521992487
0.41040193361,7.7488452675
0.41021152071,7.745449085
0.41001857587,7.742011174
0.40982311789,7.7385320054
0.40962516542,7.735012048
0.40942473695,7.7314517686
0.40922185087,7.7278516321
0.40901652537,7.7242121012
0.40880877853,7.7205336363
0.40859862828,7.7168166957
0.40838609239,7.7130617357
0.40817118849,7.70926921
0.40795393407,7.7054395703
0.40773434645,7.7015732661
0.40751244283,7.6976707443
0.40728824025,7.69373245
0.40706175562,7.6897588256
0.40683300568,7.6857503113
0.40660200706,7.6817073453
0.40636877621,7.677630363
0.40613332947,7.673519798
0.40589568303,7.6693760813
0.40565585294,7.6651996417
0.40541385511,7.6609909057
0.40516970531,7.6567502976
0.40492341919,7.6524782394
0.40467501226,7.6481751507
0.40442449988,7.6438414489
0.4041718973,7.6394775491
0.40391721963,7.6350838643
0.40366048185,7.6306608051
0.40340169883,7.6262087797
0.40314088528,7.6217281944
